id,signal_id,ticker,signal_type,signal_strength,suggested_action,holding_type,asset_type,signal_price,source_report_id,source_data,status,processed_at,rejection_reason,generated_at,expires_at,created_at
124,922c7103-e961-4fd6-a7c2-52d70752108b,LLY,13f_strong_buy,0.9000,buy,long_term,stock,1003.5700,,"{""funds_buying"": 8, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 4964231, ""institutional_value"": 59042787431.0, ""institutional_sentiment"": 1.4}",rejected,2026-03-05 14:00:29.647113+00,Already holding position,2026-03-05 14:00:26.632456+00,2026-03-06 14:00:26.656555+00,2026-03-05 14:00:26.632456+00
126,ff289005-7108-42e1-afe0-7ddae2267543,NVDA,13f_strong_buy,0.9000,buy,long_term,stock,183.3400,,"{""funds_buying"": 8, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 101824132, ""institutional_value"": 295193000341.0, ""institutional_sentiment"": 1.2}",rejected,2026-03-06 14:00:28.756072+00,Already holding position,2026-03-06 14:00:26.131995+00,2026-03-07 14:00:26.131813+00,2026-03-06 14:00:26.131995+00
130,85551853-b4d6-4f2e-90fe-0e350f2d6adb,ORCL,13f_strong_buy,0.9000,buy,long_term,stock,154.7900,,"{""funds_buying"": 5, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 1247165, ""institutional_value"": 26245872156.0, ""institutional_sentiment"": 2.0}",rejected,2026-03-06 14:00:28.798015+00,Already holding position,2026-03-06 14:00:26.131995+00,2026-03-07 14:00:26.145832+00,2026-03-06 14:00:26.131995+00
129,80ae45f2-01dc-46c3-a81c-0968bf94f2a6,LLY,13f_strong_buy,0.9000,buy,long_term,stock,983.2600,,"{""funds_buying"": 8, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 4964231, ""institutional_value"": 59042787431.0, ""institutional_sentiment"": 1.4}",rejected,2026-03-06 14:00:28.794267+00,Already holding position,2026-03-06 14:00:26.131995+00,2026-03-07 14:00:26.145453+00,2026-03-06 14:00:26.131995+00
128,172bcd36-5bc4-42d4-98a6-655dcce09cc6,GOOGL,13f_strong_buy,0.9000,buy,long_term,stock,300.8800,,"{""funds_buying"": 10, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 17683799, ""institutional_value"": 97132427810.0, ""institutional_sentiment"": 1.333333}",rejected,2026-03-06 14:00:28.791739+00,Already holding position,2026-03-06 14:00:26.131995+00,2026-03-07 14:00:26.144568+00,2026-03-06 14:00:26.131995+00
127,bb017791-23a3-428f-b3a6-530ff22ff212,AVGO,13f_strong_buy,0.9000,buy,long_term,stock,332.7700,,"{""funds_buying"": 7, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 456438592, ""institutional_value"": 110736055545.0, ""institutional_sentiment"": 1.5}",rejected,2026-03-06 14:00:28.786084+00,Already holding position,2026-03-06 14:00:26.131995+00,2026-03-07 14:00:26.143934+00,2026-03-06 14:00:26.131995+00
134,713c38b2-08ea-448d-bc83-3634a9a46a85,LLY,13f_strong_buy,0.9000,buy,long_term,stock,999.6600,,"{""funds_buying"": 8, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 4964231, ""institutional_value"": 59042787431.0, ""institutional_sentiment"": 1.4}",rejected,2026-03-10 14:00:28.079558+00,Already holding position,2026-03-10 14:00:25.131639+00,2026-03-11 14:00:25.146569+00,2026-03-10 14:00:25.131639+00
131,a2b981ee-5955-4b1b-9c21-5e0c99e87020,NVDA,13f_strong_buy,0.9000,buy,long_term,stock,182.7500,,"{""funds_buying"": 8, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 101824132, ""institutional_value"": 295193000341.0, ""institutional_sentiment"": 1.2}",rejected,2026-03-10 14:00:28.038182+00,Already holding position,2026-03-10 14:00:25.131639+00,2026-03-11 14:00:25.131409+00,2026-03-10 14:00:25.131639+00
132,094c60cc-ee60-4105-87fe-69136cec9588,AVGO,13f_strong_buy,0.9000,buy,long_term,stock,350.3300,,"{""funds_buying"": 7, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 456438592, ""institutional_value"": 110736055545.0, ""institutional_sentiment"": 1.5}",rejected,2026-03-10 14:00:28.074645+00,Already holding position,2026-03-10 14:00:25.131639+00,2026-03-11 14:00:25.145467+00,2026-03-10 14:00:25.131639+00
133,fb03e94d-65e9-4b9c-b300-955d23c906b1,GOOGL,13f_strong_buy,0.9000,buy,long_term,stock,306.3710,,"{""funds_buying"": 10, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 17683799, ""institutional_value"": 97132427810.0, ""institutional_sentiment"": 1.333333}",rejected,2026-03-10 14:00:28.077853+00,Already holding position,2026-03-10 14:00:25.131639+00,2026-03-11 14:00:25.146108+00,2026-03-10 14:00:25.131639+00
135,a52eeaef-0f09-448e-8891-5d1958f68a42,ORCL,13f_strong_buy,0.9000,buy,long_term,stock,149.8700,,"{""funds_buying"": 5, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 1247165, ""institutional_value"": 26245872156.0, ""institutional_sentiment"": 2.0}",rejected,2026-03-10 14:00:28.081278+00,Already holding position,2026-03-10 14:00:25.131639+00,2026-03-11 14:00:25.146954+00,2026-03-10 14:00:25.131639+00
137,924dd472-0a0f-408d-ba15-c55c59247a7a,AVGO,13f_strong_buy,0.9000,buy,long_term,stock,345.2450,,"{""funds_buying"": 7, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 456438592, ""institutional_value"": 110736055545.0, ""institutional_sentiment"": 1.5}",rejected,2026-03-11 14:00:29.784512+00,Already holding position,2026-03-11 14:00:26.718078+00,2026-03-12 14:00:26.73785+00,2026-03-11 14:00:26.718078+00
140,753fd5ab-8558-45d2-a31f-cedfa706d004,ORCL,13f_strong_buy,0.9000,buy,long_term,stock,167.8000,,"{""funds_buying"": 5, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 1247165, ""institutional_value"": 26245872156.0, ""institutional_sentiment"": 2.0}",rejected,2026-03-11 14:00:29.793717+00,Already holding position,2026-03-11 14:00:26.718078+00,2026-03-12 14:00:26.743412+00,2026-03-11 14:00:26.718078+00
139,90ede4c4-e03d-4831-a24d-ce9c3d12ef67,LLY,13f_strong_buy,0.9000,buy,long_term,stock,995.4700,,"{""funds_buying"": 8, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 4964231, ""institutional_value"": 59042787431.0, ""institutional_sentiment"": 1.4}",rejected,2026-03-11 14:00:29.789682+00,Already holding position,2026-03-11 14:00:26.718078+00,2026-03-12 14:00:26.742827+00,2026-03-11 14:00:26.718078+00
136,1f454785-154f-4c7a-878e-152b0728789f,NVDA,13f_strong_buy,0.9000,buy,long_term,stock,186.7197,,"{""funds_buying"": 8, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 101824132, ""institutional_value"": 295193000341.0, ""institutional_sentiment"": 1.2}",rejected,2026-03-11 14:00:29.75275+00,Already holding position,2026-03-11 14:00:26.718078+00,2026-03-12 14:00:26.717865+00,2026-03-11 14:00:26.718078+00
138,5e91e7e6-f446-42ed-af03-b46786f5290b,GOOGL,13f_strong_buy,0.9000,buy,long_term,stock,309.3400,,"{""funds_buying"": 10, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 17683799, ""institutional_value"": 97132427810.0, ""institutional_sentiment"": 1.333333}",rejected,2026-03-11 14:00:29.78716+00,Already holding position,2026-03-11 14:00:26.718078+00,2026-03-12 14:00:26.740357+00,2026-03-11 14:00:26.718078+00
145,ebffa435-9aff-42b1-9c63-4ecb07a9f20c,ORCL,13f_strong_buy,0.9000,buy,long_term,stock,164.1500,,"{""funds_buying"": 5, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 1247165, ""institutional_value"": 26245872156.0, ""institutional_sentiment"": 2.0}",rejected,2026-03-12 14:00:30.873875+00,Already holding position,2026-03-12 14:00:27.938086+00,2026-03-13 14:00:27.973759+00,2026-03-12 14:00:27.938086+00
142,4218bf90-9d0c-44ef-a4ff-e13128bbe597,AVGO,13f_strong_buy,0.9000,buy,long_term,stock,333.2300,,"{""funds_buying"": 7, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 456438592, ""institutional_value"": 110736055545.0, ""institutional_sentiment"": 1.5}",rejected,2026-03-12 14:00:30.865157+00,Already holding position,2026-03-12 14:00:27.938086+00,2026-03-13 14:00:27.970646+00,2026-03-12 14:00:27.938086+00
143,146d3903-a09d-4c84-b010-b0e230e9b231,GOOGL,13f_strong_buy,0.9000,buy,long_term,stock,304.7425,,"{""funds_buying"": 10, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 17683799, ""institutional_value"": 97132427810.0, ""institutional_sentiment"": 1.333333}",rejected,2026-03-12 14:00:30.868267+00,Already holding position,2026-03-12 14:00:27.938086+00,2026-03-13 14:00:27.972676+00,2026-03-12 14:00:27.938086+00
144,73d54721-b201-4843-b0c0-da915b08b730,LLY,13f_strong_buy,0.9000,buy,long_term,stock,990.6641,,"{""funds_buying"": 8, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 4964231, ""institutional_value"": 59042787431.0, ""institutional_sentiment"": 1.4}",rejected,2026-03-12 14:00:30.870971+00,Already holding position,2026-03-12 14:00:27.938086+00,2026-03-13 14:00:27.973318+00,2026-03-12 14:00:27.938086+00
141,3f0a54c0-97ac-422e-b518-fa9c9037f292,NVDA,13f_strong_buy,0.9000,buy,long_term,stock,182.6500,,"{""funds_buying"": 8, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 101824132, ""institutional_value"": 295193000341.0, ""institutional_sentiment"": 1.2}",rejected,2026-03-12 14:00:30.812206+00,Already holding position,2026-03-12 14:00:27.938086+00,2026-03-13 14:00:27.937661+00,2026-03-12 14:00:27.938086+00
150,66d14621-15d1-4e76-87dc-51aa9f77cc10,ORCL,13f_strong_buy,0.9000,buy,long_term,stock,159.1350,,"{""funds_buying"": 5, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 1247165, ""institutional_value"": 26245872156.0, ""institutional_sentiment"": 2.0}",rejected,2026-03-13 14:00:28.094524+00,Already holding position,2026-03-13 14:00:25.485019+00,2026-03-14 14:00:25.524123+00,2026-03-13 14:00:25.485019+00
148,2cd23629-da3a-406d-86b4-be1383e1c161,GOOGL,13f_strong_buy,0.9000,buy,long_term,stock,306.1500,,"{""funds_buying"": 10, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 17683799, ""institutional_value"": 97132427810.0, ""institutional_sentiment"": 1.333333}",rejected,2026-03-13 14:00:28.104483+00,Already holding position,2026-03-13 14:00:25.485019+00,2026-03-14 14:00:25.518143+00,2026-03-13 14:00:25.485019+00
149,2fbf044f-d1e2-4d92-94f3-fb50eaac24c6,LLY,13f_strong_buy,0.9000,buy,long_term,stock,1000.3900,,"{""funds_buying"": 8, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 4964231, ""institutional_value"": 59042787431.0, ""institutional_sentiment"": 1.4}",rejected,2026-03-13 14:00:28.025094+00,Already holding position,2026-03-13 14:00:25.485019+00,2026-03-14 14:00:25.522139+00,2026-03-13 14:00:25.485019+00
146,9f8472d8-bd39-43e8-9d8b-64d7c4b202e3,NVDA,13f_strong_buy,0.9000,buy,long_term,stock,184.9600,,"{""funds_buying"": 8, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 101824132, ""institutional_value"": 295193000341.0, ""institutional_sentiment"": 1.2}",rejected,2026-03-13 14:00:28.096651+00,Already holding position,2026-03-13 14:00:25.485019+00,2026-03-14 14:00:25.484813+00,2026-03-13 14:00:25.485019+00
147,aa65a7aa-4b80-4442-a965-a78224a08f60,AVGO,13f_strong_buy,0.9000,buy,long_term,stock,336.1200,,"{""funds_buying"": 7, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 456438592, ""institutional_value"": 110736055545.0, ""institutional_sentiment"": 1.5}",rejected,2026-03-13 14:00:28.099347+00,Already holding position,2026-03-13 14:00:25.485019+00,2026-03-14 14:00:25.517443+00,2026-03-13 14:00:25.485019+00
152,67a4c26c-1b50-4ac8-9022-2f50ff337fe1,AVGO,13f_strong_buy,0.9000,buy,long_term,stock,323.9600,,"{""funds_buying"": 7, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 456438592, ""institutional_value"": 110736055545.0, ""institutional_sentiment"": 1.5}",rejected,2026-03-17 14:00:20.481628+00,Already holding position,2026-03-17 14:00:17.639486+00,2026-03-18 14:00:17.656662+00,2026-03-17 14:00:17.639486+00
151,66db2280-c6bc-4559-9918-466e689122d6,NVDA,13f_strong_buy,0.9000,buy,long_term,stock,183.0900,,"{""funds_buying"": 8, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 101824132, ""institutional_value"": 295193000341.0, ""institutional_sentiment"": 1.2}",rejected,2026-03-17 14:00:20.445731+00,Already holding position,2026-03-17 14:00:17.639486+00,2026-03-18 14:00:17.639228+00,2026-03-17 14:00:17.639486+00
153,249cf7e1-1b97-4cec-9baa-33d3d8e37a7d,GOOGL,13f_strong_buy,0.9000,buy,long_term,stock,306.6500,,"{""funds_buying"": 10, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 17683799, ""institutional_value"": 97132427810.0, ""institutional_sentiment"": 1.333333}",rejected,2026-03-17 14:00:20.484844+00,Already holding position,2026-03-17 14:00:17.639486+00,2026-03-18 14:00:17.657443+00,2026-03-17 14:00:17.639486+00
154,dd183279-0d9e-4d53-a327-591d9c8c32bf,LLY,13f_strong_buy,0.9000,buy,long_term,stock,976.0500,,"{""funds_buying"": 8, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 4964231, ""institutional_value"": 59042787431.0, ""institutional_sentiment"": 1.4}",rejected,2026-03-17 14:00:20.488806+00,Already holding position,2026-03-17 14:00:17.639486+00,2026-03-18 14:00:17.657936+00,2026-03-17 14:00:17.639486+00
155,b42ee32e-2235-4fa6-8093-ffb595436c1c,ORCL,13f_strong_buy,0.9000,buy,long_term,stock,157.4150,,"{""funds_buying"": 5, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 1247165, ""institutional_value"": 26245872156.0, ""institutional_sentiment"": 2.0}",rejected,2026-03-17 14:00:20.49089+00,Already holding position,2026-03-17 14:00:17.639486+00,2026-03-18 14:00:17.658503+00,2026-03-17 14:00:17.639486+00
156,b6c39340-d664-44db-aa28-fef22644e596,NVDA,13f_strong_buy,0.9000,buy,long_term,stock,182.5120,,"{""funds_buying"": 8, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 101824132, ""institutional_value"": 295193000341.0, ""institutional_sentiment"": 1.2}",rejected,2026-03-18 14:00:15.168411+00,Already holding position,2026-03-18 14:00:13.57029+00,2026-03-19 14:00:13.570075+00,2026-03-18 14:00:13.57029+00
157,4fe44392-36d2-4977-9b7e-3e70179eb803,AVGO,13f_strong_buy,0.9000,buy,long_term,stock,322.2600,,"{""funds_buying"": 7, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 456438592, ""institutional_value"": 110736055545.0, ""institutional_sentiment"": 1.5}",rejected,2026-03-18 14:00:15.189087+00,Already holding position,2026-03-18 14:00:13.57029+00,2026-03-19 14:00:13.579288+00,2026-03-18 14:00:13.57029+00
158,e9ce6b0f-8e9e-4a3a-ab77-93945dd93aa0,GOOGL,13f_strong_buy,0.9000,buy,long_term,stock,310.5711,,"{""funds_buying"": 10, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 17683799, ""institutional_value"": 97132427810.0, ""institutional_sentiment"": 1.333333}",rejected,2026-03-18 14:00:15.191263+00,Already holding position,2026-03-18 14:00:13.57029+00,2026-03-19 14:00:13.579845+00,2026-03-18 14:00:13.57029+00
159,0b772692-1a70-4436-89e9-4445ec6dbd1f,LLY,13f_strong_buy,0.9000,buy,long_term,stock,911.4800,,"{""funds_buying"": 8, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 4964231, ""institutional_value"": 59042787431.0, ""institutional_sentiment"": 1.4}",rejected,2026-03-18 14:00:15.193234+00,Already holding position,2026-03-18 14:00:13.57029+00,2026-03-19 14:00:13.580386+00,2026-03-18 14:00:13.57029+00
160,4659b229-38c7-4dbf-a18a-b945b9542f34,ORCL,13f_strong_buy,0.9000,buy,long_term,stock,153.8600,,"{""funds_buying"": 5, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 1247165, ""institutional_value"": 26245872156.0, ""institutional_sentiment"": 2.0}",rejected,2026-03-18 14:00:15.198364+00,Already holding position,2026-03-18 14:00:13.57029+00,2026-03-19 14:00:13.580787+00,2026-03-18 14:00:13.57029+00
163,647a52e2-01d6-4805-85a8-2176b33a51a7,GOOGL,13f_strong_buy,0.9000,buy,long_term,stock,305.1000,,"{""funds_buying"": 10, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 17683799, ""institutional_value"": 97132427810.0, ""institutional_sentiment"": 1.333333}",rejected,2026-03-19 14:00:25.928392+00,Already holding position,2026-03-19 14:00:23.43902+00,2026-03-20 14:00:23.460365+00,2026-03-19 14:00:23.43902+00
161,a6552efc-cd2f-480f-ab2d-583f8d570f3c,NVDA,13f_strong_buy,0.9000,buy,long_term,stock,177.7406,,"{""funds_buying"": 8, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 101824132, ""institutional_value"": 295193000341.0, ""institutional_sentiment"": 1.2}",rejected,2026-03-19 14:00:25.903433+00,Already holding position,2026-03-19 14:00:23.43902+00,2026-03-20 14:00:23.438741+00,2026-03-19 14:00:23.43902+00
165,34655f7d-8d1d-4288-88e6-1702ec9bb9a4,ORCL,13f_strong_buy,0.9000,buy,long_term,stock,154.7400,,"{""funds_buying"": 5, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 1247165, ""institutional_value"": 26245872156.0, ""institutional_sentiment"": 2.0}",rejected,2026-03-19 14:00:25.946174+00,Already holding position,2026-03-19 14:00:23.43902+00,2026-03-20 14:00:23.46618+00,2026-03-19 14:00:23.43902+00
162,db0a7513-3f33-4033-8e84-c8f7e3de2425,AVGO,13f_strong_buy,0.9000,buy,long_term,stock,312.4450,,"{""funds_buying"": 7, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 456438592, ""institutional_value"": 110736055545.0, ""institutional_sentiment"": 1.5}",rejected,2026-03-19 14:00:25.926198+00,Already holding position,2026-03-19 14:00:23.43902+00,2026-03-20 14:00:23.459614+00,2026-03-19 14:00:23.43902+00
164,df4e8f35-7051-4596-bf53-5270fb922232,LLY,13f_strong_buy,0.9000,buy,long_term,stock,917.2800,,"{""funds_buying"": 8, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 4964231, ""institutional_value"": 59042787431.0, ""institutional_sentiment"": 1.4}",processed,2026-03-19 14:00:25.942816+00,,2026-03-19 14:00:23.43902+00,2026-03-20 14:00:23.461839+00,2026-03-19 14:00:23.43902+00
167,3affb307-4702-4b5d-8dff-fcad436c4401,AVGO,13f_strong_buy,0.9000,buy,long_term,stock,306.8800,,"{""funds_buying"": 7, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 456438592, ""institutional_value"": 110736055545.0, ""institutional_sentiment"": 1.5}",rejected,2026-04-02 14:03:22.132822+00,Already holding position,2026-04-02 14:02:47.044266+00,2026-04-03 14:02:47.067946+00,2026-04-02 14:02:47.044266+00
170,b82196cb-e581-40a8-9627-25d20f25492e,ORCL,13f_strong_buy,0.9000,buy,long_term,stock,142.6499,,"{""funds_buying"": 5, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 1247165, ""institutional_value"": 26245872156.0, ""institutional_sentiment"": 2.0}",rejected,2026-04-02 14:03:22.147284+00,Already holding position,2026-04-02 14:02:47.044266+00,2026-04-03 14:02:47.070077+00,2026-04-02 14:02:47.044266+00
166,9d4b0647-1073-4d04-ae31-f249d59543b7,NVDA,13f_strong_buy,0.9000,buy,long_term,stock,173.8600,,"{""funds_buying"": 8, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 101824132, ""institutional_value"": 295193000341.0, ""institutional_sentiment"": 1.2}",rejected,2026-04-02 14:03:22.073082+00,Already holding position,2026-04-02 14:02:47.044266+00,2026-04-03 14:02:47.043827+00,2026-04-02 14:02:47.044266+00
169,093eeca9-3a9d-4b21-99a0-f9b66b026390,LLY,13f_strong_buy,0.9000,buy,long_term,stock,953.2250,,"{""funds_buying"": 8, ""funds_selling"": 1, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 4964231, ""institutional_value"": 59042787431.0, ""institutional_sentiment"": 1.4}",rejected,2026-04-02 14:03:22.143284+00,Already holding position,2026-04-02 14:02:47.044266+00,2026-04-03 14:02:47.069539+00,2026-04-02 14:02:47.044266+00
168,5f38b6b0-cae6-4718-ac01-e1700c256404,GOOGL,13f_strong_buy,0.9000,buy,long_term,stock,293.8700,,"{""funds_buying"": 10, ""funds_selling"": 2, ""report_quarter"": ""Q4 2024"", ""net_shares_change"": 17683799, ""institutional_value"": 97132427810.0, ""institutional_sentiment"": 1.333333}",rejected,2026-04-02 14:03:22.139284+00,Already holding position,2026-04-02 14:02:47.044266+00,2026-04-03 14:02:47.068904+00,2026-04-02 14:02:47.044266+00
